#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore
Ag034G3780500	AT1G10010.2	478	477	98	98	468	84.615	799
Ag034G3780600	AT1G10020.1	466	462	99	99	468	89.316	769
Ag034G3780700	AT1G10030.1	130	130	100	100	130	90.769	241
Ag034G3780900	AT1G10040.1	395	413	99	100	413	80.387	666
Ag034G3781000	AT1G10050.3	1090	1096	100	100	1096	86.770	1941
Ag034G3781100	AT1G10060.5	391	481	99	80	390	86.923	665
Ag034G3781600	AT1G10070.1	382	389	99	100	389	87.918	709
Ag034G3781700	AT1G10090.1	765	763	100	100	766	83.159	1269
Ag034G3781800	AT1G10095.1	434	421	98	99	425	78.588	681
Ag034G3782000	AT1G10120.1	350	367	100	100	372	84.409	586
Ag034G3782200	AT1G10130.1	999	999	100	100	999	96.797	2001
Ag034G3782300	AT1G10140.1	173	168	94	95	162	83.951	197
Ag034G3782400	AT1G10150.1	410	415	100	100	419	77.327	640
Ag034G3782500	AT1G10155.1	185	185	100	100	185	90.811	344
Ag034G3782600	AT1G10170.4	1120	1210	99	89	1092	79.394	1798
Ag034G3782700	AT1G10180.1	769	770	100	100	772	89.119	1359
Ag034G3783400	AT1G10200.1	192	191	99	99	190	98.947	391
Ag034G3783500	AT1G10210.1	371	371	100	100	371	94.070	731
Ag034G3783800	AT4G27060.1	820	865	100	100	868	82.834	1411
Ag034G3784400	AT1G10240.1	677	681	100	100	681	91.777	1321
Ag034G3784500	AT1G10270.1	952	914	100	100	980	70.612	1219
Ag034G3784700	AT1G10280.1	406	413	100	100	413	92.010	801
Ag034G3786000	AT1G53350.1	907	907	99	99	911	81.229	1457
Ag034G3786400	AT1G10310.1	243	243	100	100	243	92.181	459
Ag034G3786500	AT1G10320.1	770	758	90	90	704	75.887	893
Ag034G3786600	AT1G10330.1	470	468	99	99	467	83.298	775
Ag034G3786700	AT1G10350.1	346	350	100	100	353	84.419	580
Ag034G3787100	AT1G10370.1	228	228	100	100	228	86.404	403
Ag034G3787200	AT1G10380.1	302	306	92	92	278	89.928	500
Ag034G3787300	AT1G10385.1	759	755	100	100	759	92.754	1398
Ag034G3787400	AT1G10390.1	1034	1042	99	99	1054	82.749	1591
Ag034G3787500	AT1G10410.1	484	486	100	100	489	84.049	756
Ag034G3787800	AT1G59640.2	267	344	84	64	234	70.513	300
Ag034G3788000	AT1G10430.1	307	307	100	100	307	99.023	635
Ag034G3788200	AT1G10460.1	221	218	90	97	200	78.774	332
Ag034G3788300	AT1G10470.1	242	260	100	100	261	83.525	372
Ag034G3788500	AT1G10480.1	209	212	100	97	209	82.297	301
Ag034G3788700	AT1G10490.1	1027	1029	99	100	1028	91.845	1844
Ag034G3789100	AT1G10500.1	178	181	100	100	181	82.320	293
Ag034G3789200	AT1G10510.1	596	606	100	100	606	90.099	1098
Ag034G3789600	AT1G10520.1	524	530	100	100	530	85.283	937
Ag034G3789700	AT1G10522.1	184	180	100	100	184	81.522	294
Ag034G3789800	AT1G25570.1	623	629	97	96	603	89.718	1108
Ag034G3789900	AT1G10530.1	165	167	100	100	168	81.548	270
Ag034G3790100	AT1G10540.1	538	540	100	100	540	86.481	966
Ag034G3790200	AT1G10550.1	315	311	97	99	308	87.987	568
Ag034G3790400	AT1G10560.1	697	698	100	100	700	80.286	1097
Ag034G3791000	AT1G10580.1	571	574	100	100	574	89.547	1070
Ag034G3791100	AT1G10585.1	176	182	99	96	174	74.713	259
Ag034G3791300	AT1G10590.3	140	154	100	91	140	92.143	266
Ag034G3791400	AT1G10600.1	223	224	100	100	224	90.625	403
Ag034G3791500	AT1G10610.1	454	442	97	99	442	74.434	617
Ag034G3791800	AT1G10640.1	535	533	99	99	533	84.240	854
Ag034G3791900	AT1G10650.1	332	340	100	100	340	83.824	568
Ag034G3792300	AT1G10660.1	322	321	100	100	323	84.830	532
Ag034G3792400	AT1G10670.3	424	444	100	100	444	92.793	832
Ag034G3792500	AT1G10680.1	1233	1228	98	98	1200	86.304	2132
Ag034G3792900	AT1G10690.1	112	111	96	96	108	78.704	162
Ag034G3793000	AT1G10700.1	409	412	100	100	413	91.041	731
Ag034G3793400	AT4G25950.1	109	109	100	100	109	83.486	179
Ag034G3793500	AT1G10720.1	450	430	100	100	458	73.362	533
Ag034G3794300	AT1G10740.1	473	474	96	98	456	89.936	851
Ag034G3794400	AT1G10750.1	463	468	100	100	470	84.043	793
Ag034G3794500	AT1G10760.1	1403	1400	100	99	1410	88.652	2496
Ag034G3794800	AT1G10780.2	424	425	99	99	420	81.190	719
Ag034G3795000	AT1G10800.2	249	237	93	98	232	81.034	353
Ag034G3795100	AT1G10810.1	346	345	99	99	344	89.244	639
Ag034G3795200	AT1G10820.2	255	259	99	99	258	77.907	412
Ag034G3795800	AT1G10830.1	367	368	100	93	344	88.889	612
Ag034G3796000	AT1G10840.1	338	338	100	100	338	97.633	692
Ag034G3796100	AT1G10850.1	662	664	98	97	648	88.110	1102
Ag034G3796200	AT1G10865.1	84	72	86	100	72	93.056	134
Ag034G3796300	AT1G10870.2	775	781	100	100	781	88.732	1443
Ag034G3796800	AT1G10880.1	375	387	99	99	385	83.377	635
Ag034G3797000	AT1G10890.1	293	289	100	93	274	87.226	295
Ag034G3797100	AT1G10900.1	774	755	99	99	768	87.370	1402
Ag034G3797200	AT1G10910.1	664	665	99	99	664	85.843	1178
Ag034G3797500	AT1G03370.1	1027	1021	100	100	1031	88.846	1903
Ag034G3797800	AT1G10930.1	1159	1189	100	100	1192	81.292	1972
Ag034G3797900	AT1G10940.2	361	372	100	100	372	89.785	645
Ag034G3798000	AT1G10950.1	590	590	100	100	590	95.254	1077
Ag034G3798200	AT1G10970.1	448	375	84	99	377	88.594	607
Ag034G3798500	AT1G11000.1	580	574	99	100	576	92.188	1025
Ag034G3798600	AT1G11020.1	323	322	100	100	323	88.854	561
Ag034G3798700	AT1G11040.1	457	439	100	100	468	76.923	634
Ag034G3798800	AT1G11050.1	632	626	97	98	611	89.198	1098
Ag034G3799100	AT1G11060.1	865	931	100	94	875	82.743	1352
Ag034G3799400	AT1G11080.2	486	496	99	98	485	87.423	875
Ag034G3799600	AT1G11090.1	321	325	100	100	325	86.154	574
Ag034G3800100	AT1G11130.1	771	769	100	100	772	86.010	1268
Ag034G3800300	AT4G08280.2	127	135	100	94	130	76.923	185
Ag034G3801300	AT1G11170.1	435	439	99	99	436	81.651	738
Ag034G3801600	AT1G11190.1	301	306	95	100	286	87.255	538
Ag034G3801700	AT1G11200.1	296	296	100	100	296	87.838	553
Ag034G3801800	AT4G13040.3	222	247	96	86	220	70.455	254
Ag034G3802300	AT1G11240.1	201	201	98	98	198	74.242	228
Ag034G3802400	AT1G61290.1	299	304	100	100	304	87.500	528
Ag034G3803200	AT1G11260.1	522	523	100	100	523	97.323	1040
Ag034G3803800	AT1G11280.1	801	831	99	98	813	80.074	1320
Ag034G3803900	AT1G11290.1	809	810	100	100	810	86.667	1481
Ag034G3804000	AT1G11300.1	820	821	100	100	822	89.659	1487
Ag034G3804100	AT1G11310.1	578	574	99	99	575	83.826	988
Ag034G3804200	AT1G11320.1	421	425	100	100	425	77.176	675
Ag034G3804400	AT1G11330.2	837	843	97	100	820	80.095	1405
Ag034G3804500	AT1G11340.1	835	834	98	98	821	79.903	1372
Ag034G3804600	AT1G11350.1	831	831	98	99	823	74.012	1233
Ag034G3804700	AT1G11360.1	241	243	97	99	241	89.627	430
Ag034G3805000	AT1G11380.1	241	255	99	98	252	83.399	394
Ag034G3805100	AT1G11390.1	626	625	100	100	632	87.184	1131
Ag034G3805200	AT1G11400.1	217	205	100	100	218	83.028	343
Ag034G3805300	AT1G11410.4	845	853	98	97	832	81.032	1416
Ag034G3806600	AT1G11430.1	233	233	92	92	215	88.837	385
Ag034G3807100	AT1G11475.1	72	72	100	100	72	98.611	146
Ag034G3807200	AT1G11480.1	572	579	100	100	592	71.284	782
Ag034G3807300	AT1G11490.1	365	366	100	100	369	75.068	551
Ag034G3807400	AT1G11500.3	181	190	100	97	185	72.432	268
Ag034G3807900	AT1G11530.1	128	119	92	99	118	88.136	220
Ag034G3808100	AT1G11540.2	292	451	99	62	297	70.370	359
Ag034G3808200	AT1G11545.1	308	306	100	100	308	92.857	601
Ag034G3808600	AT1G11570.3	134	154	97	84	130	89.231	242
Ag034G3808900	AT1G11580.2	554	579	100	96	559	85.152	982
Ag034G3809000	AT5G28237.1	463	466	99	99	462	82.684	769
Ag034G3809400	AT2G22900.1	446	450	100	100	454	86.123	801
Ag034G3810000	AT1G11600.1	511	511	100	100	511	90.411	942
Ag034G3810600	AT1G11630.1	404	406	97	99	403	72.705	595
Ag034G3811000	AT1G11650.2	404	406	92	90	372	86.290	617
Ag034G3811200	AT1G11655.1	111	114	100	100	114	76.316	162
Ag034G3811500	AT1G11660.1	760	764	100	100	765	84.706	1343
Ag034G3811700	AT1G11670.1	511	504	99	99	504	88.889	910
Ag034G3811800	AT1G11680.1	494	489	99	99	489	92.843	948
Ag034G3812000	AT1G11700.1	200	202	100	100	202	86.139	280
Ag034G3812100	AT1G11720.2	1098	1095	100	100	1099	88.353	2008
Ag034G3812200	AT1G11730.1	390	385	100	100	391	84.399	671
Ag034G3813000	AT1G11740.1	579	645	97	83	563	70.337	781
Ag034G3813300	AT1G11750.2	272	290	100	100	290	87.931	513
Ag034G3813400	AT1G11755.1	256	255	100	100	256	80.078	423
Ag034G3813500	AT1G11760.1	148	152	100	100	152	88.158	263
Ag034G3814000	AT1G11770.1	530	537	99	99	533	82.176	882
Ag034G3814100	AT1G11780.1	350	346	100	100	351	85.470	619
Ag034G3814400	AT4G26010.2	313	339	99	91	310	85.484	545
Ag034G3814500	AT1G11790.1	384	393	100	100	393	87.023	698
Ag034G3814600	AT1G11800.1	431	442	100	95	427	77.626	646
Ag034G3814800	AT1G11820.2	516	512	99	99	511	90.411	958
Ag034G3814900	AT1G11840.6	322	323	99	99	325	83.385	538
Ag034G3815100	AT1G11860.3	408	424	99	96	406	96.305	815
Ag034G3815300	AT1G11870.2	513	515	100	100	516	88.178	933
Ag034G3815400	AT1G11880.1	498	490	100	100	498	84.739	866
Ag034G3815500	AT1G11890.1	219	219	100	100	219	97.260	445
Ag034G3815600	AT1G11900.1	375	368	98	100	368	82.609	619
Ag034G3815700	AT1G11905.1	222	222	100	100	222	84.234	351
Ag034G3815800	AT1G11910.2	506	518	100	98	507	90.730	955
Ag034G3816400	AT1G11915.1	330	330	100	100	330	90.303	564
Ag034G3816800	AT1G11920.1	384	385	100	96	371	88.831	692
Ag034G3817000	AT1G11930.1	264	258	97	99	259	90.347	475
Ag034G3817300	AT1G11940.1	378	384	100	100	384	82.292	652
Ag034G3817400	AT1G11950.1	957	876	73	82	728	70.467	990
Ag034G3817500	AT1G11960.1	771	772	98	100	760	89.119	1391
Ag034G3817600	AT1G11990.2	604	613	99	99	615	79.187	953
Ag034G3817700	AT1G12000.1	567	567	100	100	568	97.359	1132
Ag034G3818000	AT1G12010.1	321	321	100	100	321	88.785	608
Ag034G3818100	AT1G62390.1	744	752	99	99	758	77.734	1033
Ag034G3818500	AT1G12030.1	299	296	99	99	299	73.579	407
Ag034G3818700	AT1G12040.1	732	745	62	59	440	87.719	739
Ag034G3818800	AT1G12050.1	422	422	100	100	422	91.943	815
Ag034G3818900	AT1G12060.1	217	216	100	93	205	80.488	327
Ag034G3819000	AT1G12064.1	114	110	100	100	114	78.947	154
Ag034G3819100	AT1G12070.1	220	224	100	100	225	83.556	363
Ag034G3819400	AT1G12090.1	136	138	100	100	138	78.261	150
Ag034G3819500	AT1G12100.1	136	133	96	95	130	76.154	171
Ag034G3819900	AT1G12110.1	592	591	99	99	590	91.695	1085
Ag034G3820000	AT1G12120.1	463	484	99	99	486	70.165	612
Ag034G3820200	AT1G12130.1	473	471	99	99	471	79.193	759
Ag034G3820300	AT1G12140.1	463	460	99	99	460	85.217	808
Ag034G3820400	AT1G12150.1	545	549	99	99	547	88.117	900
Ag034G3820500	AT1G12160.1	459	469	99	99	468	79.487	732
Ag034G3820600	AT1G12200.1	465	466	100	100	466	89.914	834
Ag034G3820800	AT1G12230.2	408	428	100	100	430	86.047	706
Ag034G3820900	AT1G12240.1	650	665	100	100	667	85.457	1168
Ag034G3821000	AT1G12244.1	239	255	100	93	239	82.427	371
Ag034G3821100	AT1G12250.1	276	281	100	100	282	87.943	444
Ag034G3821500	AT1G12260.1	400	396	100	100	400	92.250	746
Ag034G3821600	AT1G12270.1	575	573	100	100	581	78.912	946
Ag034G3822400	AT1G12310.1	149	149	100	100	149	97.987	296
Ag034G3822500	AT1G12320.1	219	213	100	100	219	82.648	331
Ag034G3822600	AT1G12330.1	501	506	97	97	491	92.057	879
Ag034G3822700	AT1G12360.1	667	667	100	100	668	96.557	1332
Ag034G3822800	AT1G12370.2	494	497	99	99	491	91.039	955
Ag034G3822900	AT1G12380.1	798	794	100	100	808	86.262	1379
Ag034G3823000	AT1G12390.1	138	138	100	100	138	94.928	268
Ag034G3823100	AT1G12400.3	71	78	89	81	63	77.778	108
Ag034G3823200	AT1G12410.1	281	280	100	100	281	93.950	551
Ag034G3823400	AT1G12420.1	442	442	100	100	442	92.308	843
Ag034G3823500	AT1G12430.2	902	921	100	100	922	91.757	1679
Ag034G3823700	AT1G12440.1	168	169	100	100	171	76.608	248
Ag034G3824100	AT1G12450.1	305	304	99	99	303	84.488	502
Ag034G3824200	AT1G12460.1	881	883	100	100	883	86.523	1507
Ag034G3824700	AT1G12470.1	989	989	100	100	989	94.237	1947
Ag034G3824800	AT1G12480.1	561	557	100	100	561	89.305	996
Ag034G3824900	AT1G12500.1	363	362	100	100	363	96.419	701
Ag034G3825000	AT1G12520.1	322	321	100	100	323	90.402	536
Ag034G3825500	AT1G12540.1	249	258	98	98	255	70.588	337
Ag034G3825600	AT1G12550.1	325	324	99	99	324	76.235	511
Ag034G3826100	AT1G12560.1	264	263	100	100	264	88.636	489
Ag034G3826600	AT1G12570.1	543	573	100	100	573	80.803	946
Ag034G3826700	AT1G12580.1	518	523	100	100	523	91.778	988
Ag034G3827000	AT1G12610.1	209	210	99	99	214	76.636	294
Ag034G3827200	AT1G12630.1	187	193	100	98	192	72.917	211
Ag034G3827400	AT1G12640.1	466	463	99	100	463	93.089	875
Ag034G3827500	AT1G12650.1	251	249	98	98	247	74.494	327
Ag034G3828900	AT1G12680.1	474	471	100	100	474	91.561	897
Ag034G3829200	AT1G12710.2	294	334	100	100	336	73.810	489
Ag034G3829300	AT1G12740.2	473	479	100	100	479	91.023	908
Ag034G3829400	AT1G12750.1	318	308	100	100	318	75.157	493
Ag034G3829500	AT1G12760.1	413	409	87	99	363	83.173	587
Ag034G3829600	AT1G12770.1	553	552	99	99	551	88.022	1014
Ag034G3830900	AT1G12300.1	628	638	99	99	633	70.616	909
Ag034G3831000	AT1G12780.1	354	352	100	100	354	94.350	693
Ag034G3831100	AT1G12790.1	250	251	100	100	251	85.259	435
Ag034G3831400	AT4G08700.1	363	362	98	99	362	72.652	487
Ag034G3831500	AT1G12800.1	845	768	63	71	550	78.727	830
Ag034G3831900	AT1G12830.1	194	214	91	91	197	71.066	183
Ag034G3832000	AT1G12840.1	377	376	100	100	377	95.491	742
Ag034G3832300	AT1G12845.1	111	120	95	77	92	77.174	147
Ag034G3832400	AT1G12850.1	404	406	100	100	408	84.915	649
Ag034G3832900	AT1G12860.1	444	451	100	100	470	75.106	618
Ag034G3833500	AT1G12880.1	203	204	100	100	204	82.353	345
Ag034G3833700	AT2G23096.1	282	275	98	99	277	70.397	401
Ag034G3834200	AT1G12900.5	400	442	100	90	400	96.000	792
Ag034G3834300	AT1G12910.1	347	347	100	100	347	97.406	699
Ag034G3834400	AT1G12920.1	436	435	100	100	436	96.330	866
Ag034G3834500	AT1G12930.1	1011	1006	99	99	1009	92.963	1794
Ag034G3834600	AT1G12940.1	501	503	100	100	503	90.656	930
Ag034G3834700	AT1G12970.1	455	465	100	100	466	77.682	710
Ag034G3834800	AT1G12950.1	522	523	99	99	523	85.468	874
Ag034G3835000	AT1G12990.1	393	393	100	100	393	96.947	801
Ag034G3835100	AT1G13000.1	406	402	100	100	406	88.670	758
Ag034G3835400	AT1G13030.1	617	609	100	100	625	70.560	788
Ag034G3835500	AT1G13040.1	518	518	100	98	508	85.521	919
Ag034G3835600	AT1G13050.1	321	318	100	100	321	80.062	454
Ag034G3835700	AT3G26340.1	275	274	99	99	272	94.118	535
Ag034G3836100	AT1G13080.1	504	503	99	99	502	83.466	872
Ag034G3836400	AT1G13090.2	494	491	96	100	476	77.521	771
Ag034G3836800	AT1G13110.1	505	505	100	100	505	83.168	897
Ag034G3836900	AT1G13120.1	697	612	87	99	615	74.146	890
Ag034G3837100	AT1G13130.1	562	553	98	99	550	84.545	950
Ag034G3837200	AT1G13140.1	535	535	100	100	535	85.421	972
Ag034G3837700	AT1G13150.1	517	530	99	98	520	84.231	909
Ag034G3837900	AT1G13160.1	808	805	100	100	809	82.818	1252
Ag034G3838000	AT1G13170.2	824	838	99	99	844	88.507	1492
Ag034G3838100	AT1G13180.1	428	428	100	100	428	95.093	858
Ag034G3838500	AT1G13190.1	560	574	100	100	582	80.241	795
Ag034G3838600	AT1G13195.1	264	261	100	100	264	92.424	493
Ag034G3840000	AT1G13210.1	1206	1204	99	99	1197	90.643	2235
Ag034G3840100	AT1G13220.3	1158	1142	100	100	1172	76.792	1632
Ag034G3840200	AT1G13230.1	422	425	96	100	407	83.765	676
Ag034G3840300	AT1G13245.1	46	42	87	95	40	97.500	78.6
Ag034G3840400	AT1G13250.1	349	346	96	92	319	80.240	541
Ag034G3840700	AT1G13260.1	352	345	100	100	354	80.226	552
Ag034G3840800	AT1G13270.1	368	370	95	94	349	91.143	654
Ag034G3840900	AT1G13280.1	253	255	95	99	243	86.667	437
Ag034G3841000	AT1G13290.1	299	303	99	99	308	81.169	460
Ag034G3841100	AT1G13300.1	353	345	99	99	353	84.136	545
Ag034G3841300	AT1G13310.1	371	375	100	99	373	71.046	499
Ag034G3841500	AT1G13330.1	227	227	100	100	227	89.427	416
Ag034G3841600	AT1G13340.1	429	410	100	100	429	72.960	564
Ag034G3841800	AT1G13360.1	199	195	100	100	205	79.512	263
Ag034G3841900	AT5G52190.1	200	209	100	100	209	76.555	320
Ag034G3842200	AT1G13380.1	190	189	100	100	190	87.895	318
Ag034G3842700	AT1G13410.1	485	475	97	99	471	78.981	793
Ag034G3843400	AT1G13440.1	339	339	100	100	339	97.935	676
Ag034G3843500	AT1G13450.1	402	407	100	100	411	84.672	696
Ag034G3843600	AT2G24940.1	100	101	99	98	99	90.909	188
Ag034G3843700	AT5G66780.1	125	122	91	98	120	76.667	185
Ag034G3844100	AT1G13470.1	382	380	100	100	382	78.272	598
Ag034G3844200	AT1G13480.1	388	388	100	100	390	83.077	632
Ag034G3844300	AT1G13540.1	382	382	100	100	384	72.396	546
Ag034G3844500	AT1G13550.1	393	389	99	99	391	84.655	655
Ag034G3844800	AT1G13570.1	417	417	100	100	417	86.811	742
Ag034G3844900	AT1G13580.2	309	309	100	100	309	92.880	574
Ag034G3845000	AT1G13590.1	87	88	100	100	89	71.910	112
Ag034G3845100	AT1G13600.1	206	197	100	100	206	85.437	309
Ag034G3845500	AT1G13610.1	366	359	100	100	366	79.508	592
Ag034G3845800	AT1G13630.4	823	832	99	99	833	78.151	1303
Ag034G3845900	AT1G13635.1	316	312	100	100	317	85.804	509
Ag034G3846000	AT1G13640.1	608	623	100	100	626	84.026	1037
Ag034G3846600	AT5G43690.1	327	332	99	98	327	70.336	475
Ag034G3847300	AT1G13690.1	179	178	93	93	166	92.169	316
Ag034G3847400	AT1G13700.1	269	269	100	100	269	91.450	503
Ag034G3847500	AT1G13710.1	513	518	99	99	516	86.434	909
Ag034G3847900	AT1G13740.1	343	349	100	100	366	73.224	444
Ag034G3848000	AT1G13750.1	616	614	100	97	597	89.448	1141
Ag034G3848300	AT1G76750.1	157	159	99	97	157	70.701	213
Ag034G3848500	AT1G13770.1	446	441	99	98	435	88.966	778
Ag034G3850700	AT1G13820.1	341	340	100	100	341	85.924	609
Ag034G3850900	AT1G13860.1	607	604	100	100	607	85.832	1085
Ag034G3851000	AT1G13870.1	303	303	100	100	303	92.739	581
Ag034G3851100	AT1G13880.2	414	435	100	98	427	79.157	672
Ag034G3851200	AT1G13890.1	262	264	100	100	265	87.547	469
Ag034G3851300	AT1G13900.1	698	657	99	99	691	74.385	1057
Ag034G3851500	AT1G13920.4	348	379	100	91	352	70.170	393
Ag034G3851800	AT1G14100.1	522	517	98	99	520	71.154	756
Ag034G3852100	AT1G14040.1	813	814	100	99	812	82.704	1350
Ag034G3852700	AT1G14030.1	484	483	99	99	485	86.392	828
Ag034G3852800	AT1G14020.1	503	500	99	99	504	91.270	917
Ag034G3852900	AT1G14010.1	213	213	100	92	196	72.449	313
Ag034G3853000	AT1G14000.1	440	439	100	100	440	96.136	879
Ag034G3853200	AT1G13980.1	1451	1452	100	100	1452	96.763	2925
Ag034G3853300	AT1G13970.1	497	505	100	100	505	88.713	887
Ag034G3853400	AT1G13960.1	514	515	100	97	509	85.009	805
Ag034G3853600	AT1G13950.1	161	159	96	97	155	95.484	306
Ag034G3853800	AT1G13940.1	1006	1006	100	100	1033	74.637	1491
Ag034G3853900	AT1G24320.1	779	790	99	98	779	77.150	1245
Ag034G3854000	AT1G13930.1	158	156	100	100	158	78.481	217
Ag034G3855100	AT1G14120.1	306	313	98	96	302	73.841	473
Ag034G3855300	AT1G14130.1	304	309	99	98	303	86.139	553
Ag034G3855400	AT1G14140.1	304	306	100	100	307	89.251	560
Ag034G3855500	AT1G14150.1	191	191	100	100	192	86.979	322
Ag034G3855600	AT1G14160.1	194	210	99	92	193	79.275	297
Ag034G3855700	AT1G14170.3	458	480	100	100	484	83.471	756
Ag034G3856000	AT1G14180.1	353	349	100	100	357	79.272	540
Ag034G3856500	AT1G14190.2	525	523	98	98	515	86.796	926
Ag034G3856700	AT1G14205.1	169	170	100	100	170	85.882	297
Ag034G3856900	AT1G14210.1	251	248	99	98	250	80.000	417
Ag034G3857400	AT1G14220.1	241	229	100	100	243	77.778	394
Ag034G3857500	AT1G14230.1	493	504	100	100	506	74.111	750
Ag034G3858600	AT1G14260.1	266	266	100	100	269	82.900	387
Ag034G3859200	AT1G14270.1	336	354	94	96	316	87.683	568
Ag034G3859300	AT1G14280.1	438	443	99	100	455	73.856	546
Ag034G3859400	AT1G14290.1	260	260	100	100	260	92.308	508
Ag034G3859600	AT1G14300.2	341	378	100	100	379	84.169	616
Ag034G3859700	AT1G14310.1	258	255	100	100	258	86.434	449
Ag034G3859900	AT1G14320.1	221	221	100	100	221	97.738	444
Ag034G3860000	AT1G14330.1	441	442	100	100	453	78.808	705
Ag034G3860100	AT1G14340.1	244	245	100	100	245	82.857	386
Ag034G3860200	AT1G14345.1	192	197	99	99	195	89.744	332
Ag034G3860500	AT1G14350.1	442	437	100	100	442	85.747	756
Ag034G3862300	AT1G14360.1	332	332	100	100	332	95.181	635
Ag034G3862400	AT1G14370.1	427	427	100	100	427	85.714	714
Ag034G3862600	AT1G14390.1	722	729	97	95	694	90.028	1215
Ag034G3862700	AT1G14400.1	153	153	100	100	153	100.000	317
Ag034G3862800	AT2G26430.1	418	417	100	100	424	84.670	707
Ag034G3862900	AT1G14410.1	271	264	100	100	273	84.249	433
Ag034G3863400	AT1G14420.1	465	460	98	99	460	79.348	783
Ag034G3863600	AT1G14430.1	560	565	99	99	563	85.080	972
Ag034G3863800	AT1G14440.1	319	313	100	100	327	74.618	410
Ag034G3864000	AT1G14460.1	1120	1117	100	100	1167	75.578	1602
Ag034G3864900	AT1G14510.1	253	253	100	100	253	92.885	426
Ag034G3865600	AT1G14520.3	310	342	97	89	303	91.089	571
Ag034G3865700	AT2G02180.1	305	304	100	100	305	87.541	541
Ag034G3865900	AT1G14540.1	317	316	100	100	317	91.167	582
Ag034G3866100	AT1G14560.1	332	332	100	100	332	92.169	609
Ag034G3866200	AT1G14570.1	466	469	100	100	469	79.957	773
Ag034G3866400	AT1G14590.1	388	387	100	100	390	86.410	692
Ag034G3866500	AT1G14600.1	262	256	95	95	252	75.794	330
Ag034G3866900	AT1G14610.1	1101	1109	100	100	1109	87.466	1973
Ag034G3867000	AT1G14630.1	232	227	100	100	233	79.828	341
Ag034G3867300	AT1G14650.1	785	786	100	100	793	83.733	1177
Ag034G3867400	AT1G14660.1	741	757	99	98	740	81.351	1207
Ag034G3867700	AT1G14670.1	593	593	100	100	593	97.808	1207
Ag034G3867800	AT1G14680.1	302	291	99	99	310	72.258	413
Ag034G3868100	AT1G14686.1	372	340	85	94	318	71.250	452
Ag034G3868200	AT1G14687.1	174	169	100	100	174	70.690	241
Ag034G3868500	AT1G14690.1	602	604	100	100	604	86.921	1085
Ag034G3868700	AT1G14700.1	338	367	99	92	336	83.333	593
Ag034G3868900	AT1G14720.1	334	333	100	100	334	86.228	609
Ag034G3869000	AT1G14730.1	219	225	98	96	215	92.558	410
Ag034G3869100	AT1G14740.1	735	734	100	100	757	84.565	1217
Ag034G3870700	AT1G14750.3	568	620	98	92	576	75.694	834
Ag034G3871000	AT1G14760.1	139	143	71	70	101	76.238	136
Ag034G3871200	AT1G14780.1	619	628	99	99	628	87.420	1140
Ag034G3871300	AT1G14790.1	1111	1108	99	99	1107	83.830	1908
Ag034G3871400	AT1G14810.1	376	376	100	100	376	93.617	714
Ag034G3871600	AT1G14820.3	255	253	99	99	254	79.528	394
Ag034G3871900	AT1G14830.1	616	615	100	100	616	97.727	1236
Ag034G3872000	AT1G14850.1	1453	1465	100	100	1465	90.034	2578
Ag034G3873000	AT1G14860.1	179	177	99	99	177	86.441	311
Ag034G3873900	AT1G14870.1	152	153	100	100	153	83.007	265
Ag034G3874300	AT1G14890.1	199	220	99	90	200	81.000	333
Ag034G3874400	AT1G14900.1	192	205	95	91	187	71.658	224
Ag034G3874500	AT1G14910.1	771	693	87	98	684	74.650	1056
Ag034G3874600	AT1G14920.1	512	534	99	99	532	84.023	897
Ag034G3875600	AT1G14950.1	156	156	100	100	156	80.128	277
Ag034G3876400	AT1G14960.1	154	154	99	99	152	80.921	263
Ag034G3876700	AT1G14970.1	559	563	100	99	561	87.166	1004
Ag034G3876800	AT1G14980.1	99	99	100	100	99	95.960	192
Ag034G3876900	AT1G14990.2	131	133	92	98	131	82.443	227
Ag034G3877000	AT1G15000.1	435	445	94	92	411	84.672	739
Ag034G3877100	AT1G15010.1	149	143	95	97	142	77.465	193
Ag034G3877200	AT1G15020.2	534	529	96	98	515	87.645	962
Ag034G3877300	AT1G15030.1	359	361	99	99	363	80.441	524
Ag034G3877400	AT1G15040.1	390	396	100	100	400	81.750	658
Ag034G3877900	AT1G15060.1	568	579	100	100	580	86.207	1009
Ag034G3878000	AT1G15080.1	316	291	91	99	289	89.619	521
